"","id","fidelidade","sexo","idade","atendimento","sortimento","acessibilidade","preço"
"1150","1150","nao","feminino",31,"2","3","3","3"
"1151","1151","nao","feminino",34,"4","4","3","3"
"1152","1152","nao","feminino",34,"4","4","1","4"
"1153","1153","nao","feminino",35,"3","2","3","3"
"1154","1154","nao","feminino",34,"4","3","3","3"
"1155","1155","nao","feminino",34,"1","5","3","3"
"1156","1156","nao","feminino",34,"2","2","1","1"
"1157","1157","nao","feminino",35,"3","2","3","3"
"1158","1158","nao","feminino",34,"3","2","3","3"
"1159","1159","nao","feminino",34,"4","1","3","1"
"1160","1160","nao","feminino",35,"4","3","4","2"
"1161","1161","nao","feminino",34,"3","2","5","4"
"1162","1162","nao","feminino",31,"4","3","1","3"
"1163","1163","nao","feminino",34,"4","1","3","1"
"1164","1164","nao","feminino",34,"3","2","3","3"
"1165","1165","nao","feminino",31,"3","1","2","3"
"1166","1166","nao","feminino",34,"2","4","3","5"
"1167","1167","nao","feminino",34,"4","1","3","3"
"1168","1168","nao","feminino",35,"4","3","4","2"
"1169","1169","nao","masculino",34,"1","1","4","1"
"1170","1170","nao","feminino",32,"4","3","3","5"
"1171","1171","nao","feminino",30,"4","3","5","4"
"1172","1172","nao","feminino",34,"3","2","5","4"
"1173","1173","nao","feminino",34,"4","3","3","3"
"1174","1174","nao","feminino",31,"4","3","1","3"
"1175","1175","nao","feminino",34,"3","2","3","3"
"1176","1176","nao","feminino",34,"2","2","1","1"
"1177","1177","nao","feminino",34,"4","3","1","4"
"1178","1178","nao","feminino",34,"5","1","1","3"
"1179","1179","nao","feminino",30,"4","3","5","4"
"1180","1180","nao","feminino",34,"5","1","1","3"
"1181","1181","nao","feminino",34,"5","1","1","3"
"1182","1182","nao","feminino",34,"3","2","3","3"
"1183","1183","nao","feminino",34,"4","1","3","3"
"1184","1184","nao","masculino",34,"1","4","2","3"
"1185","1185","nao","feminino",29,"4","1","3","3"
"1186","1186","nao","feminino",34,"2","4","3","5"
"1187","1187","nao","feminino",34,"4","4","3","3"
"1188","1188","nao","masculino",34,"2","2","3","3"
"1189","1189","nao","feminino",31,"4","3","1","3"
"1190","1190","nao","masculino",34,"1","1","4","1"
"1191","1191","nao","feminino",34,"4","3","5","1"
"1192","1192","nao","feminino",34,"1","5","3","3"
"1193","1193","nao","feminino",34,"4","3","1","4"
"1194","1194","nao","feminino",34,"3","2","3","3"
"1195","1195","nao","feminino",34,"3","2","1","4"
"1196","1196","nao","feminino",34,"4","4","3","3"
"1197","1197","nao","feminino",34,"4","1","3","1"
"1198","1198","nao","feminino",31,"4","3","1","3"
"1199","1199","nao","feminino",32,"4","3","3","5"
"1200","1200","nao","feminino",34,"3","2","3","3"
"1201","1201","nao","masculino",34,"1","4","2","3"
"1202","1202","nao","feminino",34,"3","2","1","4"
"1203","1203","nao","feminino",31,"4","3","1","3"
"1204","1204","nao","feminino",34,"2","3","3","1"
"1205","1205","nao","feminino",34,"5","1","1","3"
"1206","1206","nao","feminino",34,"5","1","4","2"
"1207","1207","nao","feminino",30,"4","3","5","4"
"1208","1208","nao","feminino",34,"4","4","3","3"
"1209","1209","nao","feminino",31,"3","1","2","3"
"1210","1210","nao","feminino",34,"3","2","3","3"
"1211","1211","nao","feminino",34,"2","3","3","3"
"1212","1212","nao","feminino",34,"4","3","1","4"
"1213","1213","nao","feminino",34,"2","4","1","4"
"1214","1214","nao","feminino",31,"4","3","1","3"
"1215","1215","nao","feminino",34,"3","2","5","4"
"1216","1216","nao","feminino",34,"3","2","1","4"
"1217","1217","nao","feminino",34,"4","3","5","1"
"1218","1218","nao","feminino",34,"4","3","1","2"
"1219","1219","nao","feminino",34,"2","3","3","1"
"1220","1220","nao","feminino",35,"3","2","3","3"
"1221","1221","nao","feminino",32,"1","3","1","4"
"1222","1222","nao","feminino",34,"2","4","3","5"
"1223","1223","nao","feminino",34,"2","4","1","4"
"1224","1224","nao","feminino",30,"4","3","5","4"
"1225","1225","nao","feminino",34,"4","1","3","3"
"1226","1226","nao","feminino",34,"3","2","3","3"
"1227","1227","nao","feminino",34,"3","2","3","3"
"1228","1228","nao","feminino",34,"3","2","3","3"
"1229","1229","nao","feminino",34,"5","1","4","2"
"1230","1230","nao","feminino",32,"1","3","1","4"
"1231","1231","nao","feminino",33,"4","1","5","4"
"1232","1232","nao","masculino",34,"1","1","4","1"
"1233","1233","nao","masculino",34,"1","4","2","3"
"1234","1234","nao","feminino",34,"2","2","1","1"
"1235","1235","nao","feminino",34,"4","3","3","3"
"1236","1236","nao","feminino",34,"2","3","3","1"
"1237","1237","nao","masculino",34,"5","1","3","3"
"1238","1238","nao","feminino",34,"2","3","3","3"
"1239","1239","nao","feminino",34,"5","1","1","3"
"1240","1240","nao","feminino",34,"4","3","1","4"
"1241","1241","nao","feminino",35,"3","2","3","3"
"1242","1242","nao","masculino",34,"5","1","3","3"
"1243","1243","nao","feminino",34,"4","3","3","3"
"1244","1244","nao","feminino",34,"3","5","1","3"
"1245","1245","nao","masculino",34,"3","2","4","2"
"1246","1246","nao","feminino",34,"2","4","1","4"
"1247","1247","nao","feminino",34,"4","3","5","1"
"1248","1248","nao","feminino",34,"2","3","3","1"
"1249","1249","nao","feminino",34,"3","2","3","3"
"1250","1250","nao","feminino",35,"3","2","3","3"
"1251","1251","nao","feminino",32,"4","3","3","5"
"1252","1252","nao","feminino",34,"5","1","4","2"
"1253","1253","nao","feminino",33,"4","1","5","4"
"1254","1254","nao","feminino",34,"2","2","1","1"
"1255","1255","nao","feminino",34,"4","4","3","3"
"1256","1256","nao","feminino",34,"3","5","1","3"
"1257","1257","nao","feminino",34,"2","3","3","1"
"1258","1258","nao","feminino",34,"4","4","3","3"
"1259","1259","nao","feminino",34,"3","2","3","3"
"1260","1260","nao","feminino",34,"4","4","3","3"
"1261","1261","nao","feminino",33,"4","1","5","4"
"1262","1262","nao","feminino",34,"2","2","1","1"
"1263","1263","nao","feminino",35,"3","2","3","3"
"1264","1264","nao","feminino",35,"3","2","3","3"
"1265","1265","nao","feminino",34,"2","4","3","5"
"1266","1266","nao","feminino",34,"2","4","1","4"
"1267","1267","nao","feminino",34,"4","4","3","3"
"1268","1268","nao","feminino",30,"4","3","5","4"
"1269","1269","nao","feminino",34,"4","4","1","4"
"1270","1270","nao","feminino",34,"4","1","3","3"
"1271","1271","nao","feminino",32,"1","3","1","4"
"1272","1272","nao","feminino",34,"5","1","1","3"
"1273","1273","nao","feminino",34,"4","3","1","4"
"1274","1274","nao","feminino",34,"3","2","3","3"
"1275","1275","nao","masculino",34,"2","2","3","3"
"1276","1276","nao","feminino",34,"4","4","3","3"
"1277","1277","nao","feminino",31,"3","1","2","3"
"1278","1278","nao","feminino",34,"4","4","3","3"
"1279","1279","nao","feminino",34,"2","3","3","3"
"1280","1280","nao","feminino",34,"2","3","3","1"
"1281","1281","nao","feminino",34,"3","2","3","3"
"1282","1282","nao","feminino",35,"2","3","1","4"
"1283","1283","nao","feminino",34,"3","2","5","4"
"1284","1284","nao","feminino",34,"4","3","3","3"
"1285","1285","nao","feminino",34,"4","3","5","1"
"1286","1286","nao","feminino",35,"2","3","1","4"
"1287","1287","nao","feminino",34,"3","5","1","3"
"1288","1288","nao","feminino",34,"4","3","1","4"
"1289","1289","nao","feminino",34,"2","4","3","5"
"1290","1290","nao","feminino",34,"4","3","5","1"
"1291","1291","nao","feminino",34,"4","4","3","3"
"1292","1292","nao","feminino",35,"4","3","4","2"
"1293","1293","nao","feminino",34,"4","3","3","3"
"1294","1294","nao","feminino",34,"4","3","3","3"
"1295","1295","nao","feminino",34,"4","3","1","4"
"1296","1296","nao","feminino",30,"4","3","5","4"
"1297","1297","nao","feminino",34,"4","3","3","3"
"1298","1298","nao","feminino",32,"1","3","1","4"
"1299","1299","nao","feminino",34,"3","2","3","3"
"1300","1300","nao","feminino",34,"3","2","5","4"
"1301","1301","nao","feminino",31,"2","3","3","3"
"1302","1302","nao","feminino",34,"3","2","3","3"
"1303","1303","nao","feminino",34,"4","3","1","4"
"1304","1304","nao","feminino",34,"4","3","1","2"
"1305","1305","nao","feminino",34,"3","2","1","4"
"1306","1306","nao","feminino",34,"2","4","3","5"
"1307","1307","nao","feminino",34,"4","1","3","3"
"1308","1308","nao","feminino",34,"3","2","3","3"
"1309","1309","nao","masculino",34,"1","4","2","3"
"1310","1310","nao","feminino",34,"2","3","3","1"
"1311","1311","nao","feminino",31,"2","3","3","3"
"1312","1312","nao","masculino",34,"1","1","4","1"
"1313","1313","nao","feminino",34,"2","4","3","5"
"1314","1314","nao","masculino",34,"2","2","3","3"
"1315","1315","nao","feminino",34,"5","1","1","3"
"1316","1316","nao","masculino",34,"1","4","2","3"
"1317","1317","nao","feminino",35,"3","2","3","3"
"1318","1318","nao","feminino",34,"3","2","3","3"
"1319","1319","nao","feminino",34,"2","4","1","4"
"1320","1320","nao","feminino",35,"2","3","1","4"
"1321","1321","sim","feminino",34,"2","5","2","3"
"1322","1322","sim","feminino",42,"4","4","3","3"
"1323","1323","sim","feminino",35,"4","4","4","2"
"1324","1324","sim","feminino",34,"5","4","3","5"
"1325","1325","sim","masculino",34,"3","5","3","1"
"1326","1326","sim","feminino",35,"3","5","5","4"
"1327","1327","sim","masculino",34,"4","4","3","5"
"1328","1328","sim","feminino",36,"4","4","5","4"
"1329","1329","sim","masculino",34,"4","4","3","3"
"1330","1330","sim","feminino",34,"3","5","5","4"
"1331","1331","sim","feminino",34,"4","4","5","4"
"1332","1332","sim","feminino",34,"4","4","5","4"
"1333","1333","sim","feminino",34,"4","5","4","2"
"1334","1334","sim","feminino",34,"4","3","3","3"
"1335","1335","sim","masculino",34,"4","4","3","3"
"1336","1336","sim","feminino",34,"5","3","4","2"
"1337","1337","sim","feminino",34,"4","4","5","4"
"1338","1338","sim","feminino",42,"4","4","3","3"
"1339","1339","sim","feminino",35,"3","5","5","4"
"1340","1340","sim","feminino",34,"4","4","5","4"
"1341","1341","sim","masculino",34,"4","4","5","4"
"1342","1342","sim","masculino",35,"4","4","5","4"
"1343","1343","sim","feminino",34,"4","3","3","3"
"1344","1344","sim","masculino",34,"4","4","3","3"
"1345","1345","sim","masculino",34,"3","2","3","5"
"1346","1346","sim","masculino",37,"3","3","3","5"
"1347","1347","sim","feminino",35,"3","4","5","4"
"1348","1348","sim","masculino",34,"3","4","5","4"
"1349","1349","sim","masculino",34,"4","4","3","5"
"1350","1350","sim","feminino",35,"3","4","5","4"
"1351","1351","sim","masculino",34,"5","4","5","4"
"1352","1352","sim","masculino",34,"3","5","3","1"
"1353","1353","sim","feminino",35,"4","4","5","4"
"1354","1354","sim","feminino",42,"4","4","3","3"
"1355","1355","sim","feminino",34,"4","4","5","4"
"1356","1356","sim","feminino",34,"4","4","5","4"
"1357","1357","sim","feminino",34,"5","5","3","5"
"1358","1358","sim","feminino",34,"4","4","3","3"
"1359","1359","sim","feminino",35,"3","4","5","4"
"1360","1360","sim","feminino",35,"4","4","3","3"
"1361","1361","sim","masculino",34,"4","4","3","5"
"1362","1362","sim","masculino",34,"3","5","3","1"
"1363","1363","sim","masculino",36,"4","4","5","4"
"1364","1364","sim","masculino",34,"3","2","3","5"
"1365","1365","sim","feminino",39,"3","4","3","3"
"1366","1366","sim","feminino",35,"4","4","5","4"
"1367","1367","sim","masculino",34,"3","5","3","1"
"1368","1368","sim","masculino",34,"3","4","5","4"
"1369","1369","sim","feminino",34,"1","3","5","4"
"1370","1370","sim","feminino",34,"3","5","3","3"
"1371","1371","sim","feminino",34,"3","2","3","3"
"1372","1372","sim","feminino",34,"1","3","5","4"
"1373","1373","sim","feminino",35,"4","4","4","2"
"1374","1374","sim","feminino",34,"3","5","5","4"
"1375","1375","sim","feminino",34,"4","4","5","4"
"1376","1376","sim","feminino",34,"4","4","3","3"
"1377","1377","sim","feminino",35,"3","4","3","3"
"1378","1378","sim","masculino",34,"4","4","5","4"
"1379","1379","sim","feminino",35,"4","4","3","3"
"1380","1380","sim","feminino",34,"5","5","3","5"
"1381","1381","sim","masculino",34,"4","4","5","4"
"1382","1382","sim","feminino",34,"4","4","3","3"
"1383","1383","sim","feminino",34,"1","3","5","4"
"1384","1384","sim","feminino",36,"4","4","5","4"
"1385","1385","sim","feminino",35,"4","5","3","5"
"1386","1386","sim","masculino",34,"3","4","5","4"
"1387","1387","sim","feminino",34,"5","3","4","2"
"1388","1388","sim","feminino",34,"4","4","3","5"
"1389","1389","sim","feminino",34,"4","5","4","2"
"1390","1390","sim","feminino",34,"3","5","5","4"
"1391","1391","sim","feminino",35,"4","4","3","3"
"1392","1392","sim","feminino",34,"4","4","3","3"
"1393","1393","sim","feminino",34,"5","4","3","5"
"1394","1394","sim","feminino",35,"4","4","5","4"
"1395","1395","sim","masculino",34,"3","5","3","1"
"1396","1396","sim","feminino",34,"5","4","3","5"
"1397","1397","sim","feminino",35,"4","4","4","2"
"1398","1398","sim","feminino",42,"4","4","3","3"
"1399","1399","sim","feminino",35,"4","5","3","5"
"1400","1400","sim","masculino",36,"4","4","3","3"
"1401","1401","sim","feminino",35,"4","4","3","3"
"1402","1402","sim","feminino",34,"3","2","3","3"
"1403","1403","sim","feminino",35,"4","5","4","2"
"1404","1404","sim","masculino",34,"4","4","5","4"
"1405","1405","sim","feminino",34,"5","5","3","5"
"1406","1406","sim","feminino",35,"4","4","3","3"
"1407","1407","sim","masculino",37,"3","3","3","5"
"1408","1408","sim","feminino",34,"3","5","3","3"
"1409","1409","sim","masculino",34,"4","4","3","3"
"1410","1410","sim","feminino",34,"3","5","5","4"
"1411","1411","sim","feminino",39,"3","4","3","3"
"1412","1412","sim","feminino",35,"3","4","5","4"
"1413","1413","sim","masculino",34,"4","4","3","3"
"1414","1414","sim","masculino",34,"4","4","1","3"
"1415","1415","sim","feminino",34,"4","4","5","4"
"1416","1416","sim","masculino",37,"3","3","3","5"
"1417","1417","sim","masculino",34,"4","4","3","5"
"1418","1418","sim","feminino",35,"4","5","4","2"
"1419","1419","sim","feminino",34,"5","5","3","5"
"1420","1420","sim","feminino",34,"3","5","3","3"
"1421","1421","sim","feminino",35,"4","4","5","4"
"1422","1422","sim","masculino",37,"3","3","3","5"
"1423","1423","sim","feminino",34,"4","4","5","4"
"1424","1424","sim","feminino",34,"1","3","5","4"
"1425","1425","sim","feminino",35,"4","4","3","3"
"1426","1426","sim","feminino",34,"4","1","3","3"
"1427","1427","sim","feminino",34,"3","5","5","4"
"1428","1428","sim","feminino",34,"3","5","5","4"
"1429","1429","sim","feminino",34,"4","4","3","3"
"1430","1430","sim","feminino",34,"4","4","3","5"
"1431","1431","sim","masculino",34,"4","4","5","4"
"1432","1432","sim","masculino",36,"4","4","5","4"
"1433","1433","sim","feminino",34,"4","3","3","3"
"1434","1434","sim","feminino",35,"4","5","4","2"
"1435","1435","sim","feminino",34,"2","2","3","3"
"1436","1436","sim","feminino",42,"4","4","3","3"
"1437","1437","sim","masculino",34,"4","4","3","5"
"1438","1438","sim","feminino",34,"4","4","5","4"
"1439","1439","sim","feminino",34,"4","4","3","5"
"1440","1440","sim","feminino",34,"4","3","3","3"
"1441","1441","sim","feminino",34,"5","5","3","5"
"1442","1442","sim","feminino",35,"4","4","3","3"
"1443","1443","sim","masculino",34,"5","4","5","4"
"1444","1444","sim","feminino",35,"4","4","3","3"
"1445","1445","sim","feminino",34,"3","5","5","4"
"1446","1446","sim","masculino",34,"5","4","5","4"
"1447","1447","sim","feminino",34,"4","4","5","4"
"1448","1448","sim","feminino",34,"4","4","3","3"
"1449","1449","sim","feminino",41,"4","4","3","5"
"1450","1450","sim","feminino",41,"4","4","3","5"
"1451","1451","sim","feminino",34,"3","5","5","4"
"1452","1452","sim","feminino",35,"4","4","3","3"
"1453","1453","sim","feminino",34,"4","1","3","3"
"1454","1454","sim","feminino",35,"3","4","3","3"
"1455","1455","sim","feminino",34,"4","4","5","4"
"1456","1456","sim","feminino",35,"4","4","3","3"
"1457","1457","sim","feminino",34,"4","4","5","4"
"1458","1458","sim","feminino",35,"4","4","4","2"
"1459","1459","sim","feminino",35,"3","4","5","4"
"1460","1460","sim","feminino",35,"4","4","3","3"
"1461","1461","sim","feminino",35,"4","4","5","4"
"1462","1462","sim","masculino",34,"4","4","3","5"
"1463","1463","sim","masculino",34,"4","4","3","3"
"1464","1464","sim","feminino",34,"3","5","3","3"
"1465","1465","sim","feminino",34,"4","5","4","2"
"1466","1466","sim","feminino",34,"1","3","5","4"
"1467","1467","sim","feminino",34,"4","4","5","4"
"1468","1468","sim","masculino",34,"4","4","5","4"
"1469","1469","sim","feminino",34,"4","4","3","5"
"1470","1470","sim","feminino",35,"4","4","4","2"
"1471","1471","sim","feminino",35,"4","5","3","5"
"1472","1472","sim","feminino",34,"4","5","3","3"
"1473","1473","sim","masculino",34,"3","2","3","5"
"1474","1474","sim","feminino",35,"4","4","3","3"
"1475","1475","sim","masculino",34,"4","4","3","5"
"1476","1476","sim","masculino",34,"4","4","3","3"
"1477","1477","sim","feminino",34,"2","5","2","3"
"1478","1478","sim","feminino",39,"3","4","3","3"
"1479","1479","sim","masculino",35,"4","4","5","4"
"1480","1480","sim","feminino",34,"3","5","5","4"
"1481","1481","sim","feminino",34,"3","5","5","4"
"1482","1482","sim","masculino",35,"4","4","5","4"
"1483","1483","sim","masculino",36,"4","4","5","4"
"1484","1484","sim","feminino",34,"3","5","5","4"
"1485","1485","sim","feminino",34,"3","5","3","3"
"1486","1486","sim","feminino",34,"4","1","3","3"
"1487","1487","sim","masculino",34,"4","4","5","4"
"1488","1488","sim","feminino",39,"3","4","3","3"
"1489","1489","sim","masculino",34,"3","5","3","1"
"1490","1490","sim","feminino",35,"4","4","5","4"
"1491","1491","sim","feminino",34,"4","4","3","3"
"1492","1492","sim","feminino",34,"4","4","3","3"
"1493","1493","sim","feminino",34,"4","4","5","4"
"1494","1494","sim","feminino",35,"4","4","5","4"
"1495","1495","sim","feminino",41,"4","4","3","5"
"1496","1496","sim","feminino",35,"4","5","4","2"
"1497","1497","sim","feminino",42,"4","4","3","3"
"1498","1498","sim","feminino",34,"4","4","5","4"
"1499","1499","sim","masculino",34,"4","4","5","4"
"1500","1500","sim","feminino",34,"1","3","5","4"
"1501","1501","sim","feminino",35,"3","4","5","4"
"1502","1502","sim","feminino",34,"4","1","3","3"
"1503","1503","sim","feminino",35,"4","4","4","2"
"1504","1504","sim","feminino",34,"2","2","3","3"
"1505","1505","sim","feminino",34,"5","5","5","4"
"1506","1506","sim","feminino",34,"4","4","5","5"
"1507","1507","sim","feminino",34,"4","5","3","3"
"1508","1508","sim","masculino",34,"3","4","5","4"
"1509","1509","sim","masculino",34,"4","4","3","3"
"1510","1510","sim","masculino",34,"5","4","5","4"
"1511","1511","sim","feminino",35,"3","4","3","3"
"1512","1512","sim","masculino",34,"4","4","3","3"
"1513","1513","sim","feminino",34,"4","4","5","4"
"1514","1514","sim","masculino",34,"4","4","5","4"
"1515","1515","sim","feminino",34,"4","3","3","3"
"1516","1516","sim","feminino",34,"4","1","3","3"
"1517","1517","sim","feminino",34,"4","3","3","3"
"1518","1518","sim","feminino",34,"2","5","2","3"
"1519","1519","sim","feminino",35,"4","4","5","4"
"1520","1520","sim","feminino",35,"4","4","3","3"
"1521","1521","sim","feminino",34,"4","3","3","3"
"1522","1522","sim","feminino",34,"5","5","5","4"
"1523","1523","sim","feminino",34,"4","4","5","4"
"1524","1524","sim","feminino",34,"4","4","3","3"
"1525","1525","sim","feminino",41,"4","4","3","5"
"1526","1526","sim","masculino",34,"3","2","3","5"
"1527","1527","sim","feminino",36,"4","4","5","4"
"1528","1528","sim","feminino",34,"3","5","5","4"
"1529","1529","sim","feminino",34,"2","5","2","3"
"1530","1530","sim","feminino",34,"3","5","5","4"
"1531","1531","sim","feminino",35,"4","4","3","3"
"1532","1532","sim","masculino",34,"4","4","3","5"
"1533","1533","sim","feminino",34,"3","5","5","4"
"1534","1534","sim","feminino",34,"2","2","3","3"
"1535","1535","sim","feminino",34,"5","5","5","4"
"1536","1536","sim","feminino",34,"2","5","2","3"
"1537","1537","sim","masculino",37,"3","3","3","5"
"1538","1538","sim","feminino",34,"3","5","5","4"
"1539","1539","sim","feminino",34,"4","4","5","4"
"1540","1540","sim","feminino",34,"4","4","5","4"
"1541","1541","sim","feminino",34,"4","3","3","3"
"1542","1542","sim","feminino",34,"4","5","4","2"
"1543","1543","sim","masculino",34,"4","4","3","3"
"1544","1544","sim","feminino",34,"4","4","3","5"
"1545","1545","sim","feminino",34,"4","1","3","3"
"1546","1546","sim","feminino",34,"3","2","3","3"
"1547","1547","sim","feminino",41,"4","4","3","5"
"1548","1548","sim","masculino",34,"3","2","3","5"
"1549","1549","sim","masculino",34,"4","4","3","5"
"1550","1550","sim","feminino",34,"3","5","5","4"
"1551","1551","sim","feminino",42,"4","4","3","3"
"1552","1552","sim","feminino",34,"5","5","3","5"
"1553","1553","sim","feminino",34,"3","5","5","4"
"1554","1554","sim","feminino",34,"1","3","5","4"
"1555","1555","sim","masculino",34,"4","4","1","3"
"1556","1556","sim","feminino",35,"3","4","5","4"
"1557","1557","sim","masculino",34,"5","4","5","4"
"1558","1558","sim","feminino",35,"4","4","5","4"
"1559","1559","sim","feminino",34,"2","2","3","3"
"1560","1560","sim","masculino",34,"3","5","3","1"
"1561","1561","sim","masculino",34,"4","4","1","3"
"1562","1562","sim","feminino",34,"4","4","3","3"
"1563","1563","sim","feminino",34,"4","4","3","3"
"1564","1564","sim","feminino",34,"4","4","5","4"
"1565","1565","sim","feminino",34,"4","4","5","4"
"1566","1566","sim","masculino",37,"3","3","3","5"
"1567","1567","sim","feminino",34,"4","4","5","5"
"1568","1568","sim","feminino",39,"3","4","3","3"
"1569","1569","sim","feminino",34,"3","5","5","4"
"1570","1570","sim","feminino",34,"4","4","3","5"
"1571","1571","sim","feminino",34,"4","1","3","3"
"1572","1572","sim","masculino",34,"3","2","3","5"
"1573","1573","sim","feminino",35,"4","4","4","2"
"1574","1574","sim","feminino",35,"4","4","3","3"
"1575","1575","sim","feminino",35,"3","4","3","3"
"1576","1576","sim","feminino",34,"4","4","3","3"
"1577","1577","sim","masculino",34,"3","4","5","4"
"1578","1578","sim","masculino",34,"3","4","5","4"
"1579","1579","sim","feminino",42,"4","4","3","3"
"1580","1580","sim","masculino",34,"4","4","5","4"
"1581","1581","sim","masculino",34,"4","4","5","4"
"1582","1582","sim","masculino",34,"4","4","1","3"
"1583","1583","sim","masculino",34,"3","5","3","1"
"1584","1584","sim","masculino",36,"4","4","5","4"
"1585","1585","sim","feminino",34,"5","5","3","5"
"1586","1586","sim","feminino",34,"3","5","5","4"
"1587","1587","sim","feminino",34,"4","5","4","2"
"1588","1588","sim","feminino",34,"4","5","4","2"
"1589","1589","sim","masculino",36,"4","4","5","4"
"1590","1590","sim","feminino",34,"5","5","3","5"
"1591","1591","sim","feminino",34,"3","5","5","4"
"1592","1592","sim","feminino",34,"4","4","3","3"
"1593","1593","sim","feminino",34,"4","4","5","4"
"1594","1594","sim","feminino",34,"4","5","3","3"
"1595","1595","sim","feminino",35,"3","4","5","4"
"1596","1596","sim","feminino",34,"4","4","5","4"
"1597","1597","sim","feminino",34,"1","3","5","4"
"1598","1598","sim","masculino",34,"3","2","3","5"
"1599","1599","sim","feminino",34,"4","4","3","3"
"1600","1600","sim","feminino",35,"3","4","5","4"
"1601","1601","sim","masculino",34,"4","4","3","5"
"1602","1602","sim","feminino",34,"4","4","5","4"
"1603","1603","sim","feminino",34,"4","4","5","4"
"1604","1604","sim","feminino",34,"4","4","5","4"
"1605","1605","sim","masculino",34,"4","4","3","5"
"1606","1606","sim","masculino",34,"3","4","5","4"
"1607","1607","sim","feminino",35,"4","4","5","4"
"1608","1608","sim","masculino",34,"4","4","5","4"
"1609","1609","sim","masculino",34,"3","5","3","1"
"1610","1610","sim","masculino",36,"4","4","5","4"
"1611","1611","sim","feminino",34,"4","4","3","3"
"1612","1612","sim","feminino",34,"3","2","3","3"
"1613","1613","sim","feminino",34,"5","5","3","5"
"1614","1614","sim","feminino",41,"4","4","3","5"
"1615","1615","sim","feminino",34,"4","4","5","4"
"1616","1616","sim","feminino",35,"4","5","4","2"
"1617","1617","sim","feminino",34,"4","5","3","3"
"1618","1618","sim","feminino",34,"4","4","5","4"
"1619","1619","sim","feminino",34,"5","3","4","2"
"1620","1620","sim","masculino",34,"4","4","5","4"
"1621","1621","sim","feminino",34,"3","5","5","4"
"1622","1622","sim","feminino",35,"4","5","3","5"
"1623","1623","sim","masculino",34,"4","4","5","4"
"1624","1624","sim","feminino",34,"4","4","5","4"
"1625","1625","sim","feminino",34,"5","5","3","5"
"1626","1626","sim","feminino",34,"5","4","3","5"
"1627","1627","sim","masculino",34,"4","4","3","5"
"1628","1628","sim","feminino",35,"3","4","5","4"
"1629","1629","sim","feminino",42,"4","4","3","3"
"1630","1630","sim","feminino",35,"4","4","4","2"
"1631","1631","sim","feminino",34,"4","4","5","4"
"1632","1632","sim","masculino",36,"4","4","3","3"
"1633","1633","sim","feminino",34,"4","1","3","3"
"1634","1634","sim","masculino",34,"4","4","5","4"
"1635","1635","sim","feminino",34,"3","5","3","3"
"1636","1636","sim","feminino",34,"4","3","3","3"
"1637","1637","sim","masculino",34,"3","4","5","4"
"1638","1638","sim","feminino",35,"4","4","3","3"
"1639","1639","sim","feminino",34,"3","5","5","4"
"1640","1640","sim","feminino",34,"4","1","3","3"
"1641","1641","sim","feminino",34,"2","2","3","3"
"1642","1642","sim","feminino",34,"4","5","4","2"
"1643","1643","sim","feminino",34,"4","4","5","4"
"1644","1644","sim","masculino",34,"3","2","3","5"
"1645","1645","sim","feminino",35,"3","5","5","4"
"1646","1646","sim","feminino",34,"4","4","5","4"
"1647","1647","sim","feminino",41,"4","4","3","5"
"1648","1648","sim","feminino",34,"3","5","5","4"
"1649","1649","sim","feminino",34,"5","5","3","5"
"1650","1650","sim","masculino",34,"4","4","5","4"
"1651","1651","sim","feminino",34,"5","3","4","2"
"1652","1652","sim","feminino",34,"4","1","3","3"
"1653","1653","sim","masculino",35,"4","4","5","4"
"1654","1654","sim","feminino",34,"2","2","3","3"
"1655","1655","sim","feminino",34,"4","4","5","5"
"1656","1656","sim","masculino",34,"4","4","5","4"
"1657","1657","sim","feminino",34,"3","5","5","4"
"1658","1658","sim","masculino",34,"4","4","5","4"
"1659","1659","sim","feminino",35,"3","4","5","4"
"1660","1660","sim","feminino",35,"3","5","5","4"
"1661","1661","sim","feminino",35,"4","4","4","2"
"1662","1662","sim","feminino",35,"3","4","5","4"
"1663","1663","sim","feminino",34,"4","4","5","4"
"1664","1664","sim","feminino",34,"5","4","3","5"
"1665","1665","sim","feminino",34,"5","5","5","4"
"1666","1666","sim","feminino",34,"4","4","3","5"
"1667","1667","sim","masculino",36,"4","4","5","4"
"1668","1668","sim","masculino",34,"3","2","3","5"
"1669","1669","sim","feminino",34,"5","5","5","4"
"1670","1670","sim","masculino",34,"5","4","5","4"
"1671","1671","sim","masculino",34,"3","2","3","5"
"1672","1672","sim","masculino",34,"3","5","3","1"
"1673","1673","sim","masculino",34,"4","4","5","4"
"1674","1674","sim","feminino",42,"4","4","3","3"
"1675","1675","sim","feminino",34,"4","1","3","3"
"1676","1676","sim","feminino",35,"3","4","5","4"
"1677","1677","sim","feminino",35,"4","4","3","3"
"1678","1678","sim","feminino",34,"3","5","3","3"
"1679","1679","sim","feminino",35,"4","4","4","2"
"1680","1680","sim","feminino",34,"4","4","5","4"
"1681","1681","sim","feminino",41,"4","4","3","5"
"1682","1682","sim","feminino",34,"5","5","5","4"
"1683","1683","sim","feminino",35,"4","4","4","2"
"1684","1684","sim","feminino",34,"4","4","3","5"
"1685","1685","sim","feminino",34,"2","2","3","3"
"1686","1686","sim","feminino",34,"4","4","5","4"
